Timestamp,TrafficCount
2020-02-11 08:30:00,95410.0
2020-02-11 09:30:00,282250.0
2020-02-11 10:30:00,401370.0
2020-02-11 11:30:00,453190.0
2020-02-11 12:30:00,315190.0
2020-02-11 13:30:00,300710.0
2020-02-11 14:30:00,320020.0
2020-02-11 15:30:00,263540.0
2020-02-11 16:30:00,217670.0
2020-02-11 17:30:00,166550.0
2020-02-11 18:30:00,127790.0
2020-02-11 19:30:00,68920.0
2020-02-11 20:30:00,47910.0
2020-02-11 21:30:00,37790.0
2020-02-11 22:30:00,28270.0
2020-02-11 23:30:00,12510.0
2020-02-12 00:30:00,6010.0
2020-02-12 01:30:00,5850.0
2020-02-12 02:30:00,4120.0
2020-02-12 03:30:00,5870.0
2020-02-12 04:30:00,5690.0
2020-02-12 05:30:00,9000.0
2020-02-12 06:30:00,9650.0
2020-02-12 07:30:00,29690.0
2020-02-12 08:30:00,78740.0
2020-02-12 09:30:00,196460.0
2020-02-12 10:30:00,364990.0
2020-02-12 11:30:00,386300.0
2020-02-12 12:30:00,266160.0
2020-02-12 13:30:00,263790.0
2020-02-12 14:30:00,264200.0
2020-02-12 15:30:00,239840.0
2020-02-12 16:30:00,169220.0
2020-02-12 17:30:00,153650.0
2020-02-12 18:30:00,117370.0
2020-02-12 19:30:00,76190.0
2020-02-12 20:30:00,36890.0
2020-02-12 21:30:00,32090.0
2020-02-12 22:30:00,21450.0
2020-02-12 23:30:00,11270.0
2020-02-13 00:30:00,8290.0
2020-02-13 01:30:00,5960.0
2020-02-13 02:30:00,3440.0
2020-02-13 03:30:00,2900.0
2020-02-13 04:30:00,6270.0
2020-02-13 05:30:00,7050.0
2020-02-13 06:30:00,16510.0
2020-02-13 07:30:00,34000.0
2020-02-13 08:30:00,97020.0
2020-02-13 09:30:00,188020.0
2020-02-13 10:30:00,298290.0
2020-02-13 11:30:00,328880.0
2020-02-13 12:30:00,255120.0
2020-02-13 13:30:00,258720.0
2020-02-13 14:30:00,257460.0
2020-02-13 15:30:00,220130.0
2020-02-13 16:30:00,173860.0
2020-02-13 17:30:00,135010.0
2020-02-13 18:30:00,103060.0
2020-02-13 19:30:00,68860.0
2020-02-13 20:30:00,44880.0
2020-02-13 21:30:00,34260.0
2020-02-13 22:30:00,17830.0
2020-02-13 23:30:00,12040.0
2020-02-14 00:30:00,9910.0
2020-02-14 01:30:00,3730.0
2020-02-14 02:30:00,3800.0
2020-02-14 03:30:00,2460.0
2020-02-14 04:30:00,2680.0
2020-02-14 05:30:00,8100.0
2020-02-14 06:30:00,11690.0
2020-02-14 07:30:00,28280.0
2020-02-14 08:30:00,90480.0
2020-02-14 09:30:00,191590.0
2020-02-14 10:30:00,239520.0
2020-02-14 11:30:00,304830.0
2020-02-14 12:30:00,253590.0
2020-02-14 13:30:00,314360.0
2020-02-14 14:30:00,296970.0
2020-02-14 15:30:00,243450.0
2020-02-14 16:30:00,220360.0
2020-02-14 17:30:00,173550.0
2020-02-14 18:30:00,125230.0
2020-02-14 19:30:00,71860.0
2020-02-14 20:30:00,44570.0
2020-02-14 21:30:00,34220.0
2020-02-14 22:30:00,20970.0
2020-02-14 23:30:00,11540.0
2020-02-15 00:30:00,5390.0
2020-02-15 01:30:00,2980.0
2020-02-15 02:30:00,4290.0
2020-02-15 03:30:00,2010.0
2020-02-15 04:30:00,4480.0
2020-02-15 05:30:00,5740.0
2020-02-15 06:30:00,4430.0
2020-02-15 07:30:00,3350.0
2020-02-15 08:30:00,8310.0
2020-02-15 09:30:00,11390.0
2020-02-15 10:30:00,8540.0
2020-02-15 11:30:00,8100.0
2020-02-15 12:30:00,8190.0
2020-02-15 13:30:00,9600.0
2020-02-15 14:30:00,9290.0
2020-02-15 15:30:00,7020.0
2020-02-15 16:30:00,7750.0
2020-02-15 17:30:00,7000.0
2020-02-15 18:30:00,11910.0
2020-02-15 19:30:00,8660.0
2020-02-15 20:30:00,4860.0
2020-02-15 21:30:00,4400.0
2020-02-15 22:30:00,6450.0
2020-02-15 23:30:00,3460.0
2020-02-16 00:30:00,2170.0
2020-02-16 01:30:00,550.0
2020-02-16 02:30:00,2830.0
2020-02-16 03:30:00,880.0
2020-02-16 04:30:00,1010.0
2020-02-16 05:30:00,1710.0
2020-02-16 06:30:00,880.0
2020-02-16 07:30:00,3480.0
2020-02-16 08:30:00,8970.0
2020-02-16 09:30:00,7760.0
2020-02-16 10:30:00,9810.0
2020-02-16 11:30:00,9040.0
2020-02-16 12:30:00,12230.0
2020-02-16 13:30:00,10370.0
2020-02-16 14:30:00,9920.0
2020-02-16 15:30:00,9090.0
2020-02-16 16:30:00,15270.0
2020-02-16 17:30:00,11370.0
2020-02-17 09:30:00,36170.0
2020-02-17 10:30:00,135200.0
2020-02-17 11:30:00,150440.0
2020-02-17 12:30:00,109070.0
2020-02-17 13:30:00,115610.0
2020-02-17 14:30:00,166200.0
2020-02-17 15:30:00,124190.0
2020-02-17 16:30:00,77070.0
2020-02-17 17:30:00,66060.0
2020-02-17 18:30:00,48740.0
2020-02-17 19:30:00,31150.0
2020-02-17 20:30:00,16680.0
2020-02-17 21:30:00,8190.0
2020-02-17 22:30:00,31520.0
2020-02-17 23:30:00,19820.0
2020-02-18 00:30:00,7080.0
2020-02-18 01:30:00,5610.0
2020-02-18 02:30:00,3450.0
2020-02-18 03:30:00,2470.0
2020-02-18 04:30:00,3660.0
2020-02-18 05:30:00,4780.0
2020-02-18 06:30:00,9970.0
2020-02-18 07:30:00,37780.0
2020-02-18 08:30:00,102520.0
2020-02-18 09:30:00,182270.0
2020-02-18 10:30:00,328220.0
2020-02-18 11:30:00,437050.0
2020-02-18 12:30:00,277780.0
2020-02-18 13:30:00,309050.0
2020-02-18 14:30:00,314180.0
2020-02-18 15:30:00,258200.0
2020-02-18 16:30:00,244140.0
2020-02-18 17:30:00,197520.0
2020-02-18 18:30:00,151510.0
2020-02-18 19:30:00,93580.0
2020-02-18 20:30:00,70940.0
2020-02-18 21:30:00,45570.0
2020-02-18 22:30:00,33230.0
2020-02-18 23:30:00,14790.0
2020-02-19 00:30:00,9100.0
2020-02-19 01:30:00,6070.0
2020-02-19 02:30:00,4020.0
2020-02-19 03:30:00,3700.0
2020-02-19 04:30:00,4360.0
2020-02-19 05:30:00,4460.0
2020-02-19 06:30:00,13580.0
2020-02-19 07:30:00,30530.0
2020-02-19 08:30:00,84660.0
2020-02-19 09:30:00,189430.0
2020-02-19 10:30:00,273450.0
2020-02-19 11:30:00,307070.0
2020-02-19 12:30:00,249320.0
2020-02-19 13:30:00,266650.0
2020-02-19 14:30:00,323370.0
2020-02-19 15:30:00,257820.0
2020-02-19 16:30:00,230830.0
2020-02-19 17:30:00,184660.0
2020-02-19 18:30:00,145140.0
2020-02-19 19:30:00,86590.0
2020-02-19 20:30:00,45470.0
2020-02-19 21:30:00,35650.0
2020-02-19 22:30:00,29250.0
2020-02-19 23:30:00,9710.0
2020-02-20 00:30:00,8400.0
2020-02-20 01:30:00,4370.0
2020-02-20 02:30:00,5620.0
2020-02-20 03:30:00,1690.0
2020-02-20 04:30:00,2830.0
2020-02-20 05:30:00,6590.0
2020-02-20 06:30:00,19540.0
2020-02-20 07:30:00,35790.0
2020-02-20 08:30:00,84770.0
2020-02-20 09:30:00,173520.0
2020-02-20 10:30:00,257990.0
2020-02-20 11:30:00,287640.0
2020-02-20 12:30:00,234600.0
2020-02-20 13:30:00,262260.0
2020-02-20 14:30:00,328510.0
2020-02-20 15:30:00,229190.0
2020-02-20 16:30:00,209780.0
2020-02-20 17:30:00,175190.0
2020-02-20 18:30:00,151220.0
2020-02-20 19:30:00,84640.0
2020-02-20 20:30:00,43650.0
2020-02-20 21:30:00,31210.0
2020-02-20 22:30:00,30570.0
2020-02-20 23:30:00,10860.0
2020-02-21 00:30:00,9840.0
2020-02-21 01:30:00,4880.0
2020-02-21 02:30:00,6300.0
2020-02-21 03:30:00,3490.0
2020-02-21 04:30:00,2390.0
2020-02-21 05:30:00,7420.0
2020-02-21 06:30:00,7270.0
2020-02-21 07:30:00,19540.0
2020-02-21 08:30:00,51230.0
2020-02-21 09:30:00,102510.0
2020-02-21 10:30:00,174110.0
2020-02-21 11:30:00,220330.0
2020-02-21 12:30:00,148820.0
2020-02-21 13:30:00,190520.0
2020-02-21 14:30:00,196970.0
2020-02-21 15:30:00,132780.0
2020-02-21 16:30:00,129980.0
2020-02-21 17:30:00,97890.0
2020-02-21 18:30:00,75370.0
2020-02-21 19:30:00,49380.0
2020-02-21 20:30:00,29580.0
2020-02-21 21:30:00,18930.0
